target;protectedtarget;numGens;monoDeprotected;diDeprotected;total#ofBuilings;blockAboveLimits;monoProtected;diProtected
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5;C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5;1;;;0;0;;
[1NH2]C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H]([1NH2])[C@H]3O)[C@H]([1NH2])C[C@@H]2[1NH2])[C@H](O)[C@@H](O)[C@@H]1O;CC(C)(C)OC(=O)[1NH]C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H]([1NH]C(=O)OC(C)(C)C)[C@H]3O)[C@H]([1NH]C(=O)OC(C)(C)C)C[C@@H]2[1NH]C(=O)OC(C)(C)C)[C@H](O)[C@@H](O)[C@@H]1O;1;;;0;0;;
[1NH2]c1ccc(O)c(C(=O)O)c1;CC(C)(C)OC(=O)[1NH]c1ccc(O)c(C(=O)O)c1;1;;;0;0;;
Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[1nH]1;Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[1n]1C(=O)OC(C)(C)C;1;Cc1c(Br)ccnc1C[S@@](=O)c1nc2ccccc2[1n]1C(=O)OC(C)(C)C.Cc1c(B(O)O)ccnc1C[S@@](=O)c1nc2ccccc2[1n]1C(=O)OC(C)(C)C;;2;0;Cc1c(Br)ccnc1C[S@@](=O)c1nc2ccccc2[1n]1C(=O)OC(C)(C)C.Cc1c(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)ccnc1C[S@@](=O)c1nc2ccccc2[1n]1C(=O)OC(C)(C)C;
CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12;CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12;1;O=C(O)[C@H](CO)c1ccccc1.OB(O)c1ccccc1.Brc1ccccc1;;3;0;O=C(O)[C@H](CO)c1ccccc1.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO;C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO;1;;;0;0;;
O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O;O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O;1;;;0;0;;
[1NH2][C@@H](CCC(=O)O)C(=O)O;CC(C)(C)OC(=O)[1NH][C@@H](CCC(=O)O)C(=O)O;1;;;0;0;;
C[C@H]1C[1NH]CCc2ccc(Cl)cc21;C[C@H]1C[1N](C(=O)OC(C)(C)C)CCc2ccc(Cl)cc21;1;;;0;0;;
CCN(CC)CCNC(=O)c1cc(Cl)c([1NH2])cc1OC;CCN(CC)CCNC(=O)c1cc(Cl)c([1NH]C(=O)OC(C)(C)C)cc1OC;2;CCN(CC)CCN.COc1cc([1NH]C(=O)OC(C)(C)C)c([1CH3])cc1C(=O)O;;2;0;CCN(CC)CCNC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.COc1cc([1NH]C(=O)OC(C)(C)C)c([1CH3])cc1C(=O)O;
C[N+](C)(C)CC(=O)[O-];C[N+](C)(C)CC(=O)[O-];1;;;0;0;;
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;1;;;0;0;;
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21;OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21;1;;;0;0;;
CN[C@@H](C)[C@H](O)c1ccccc1;C[C@@H]([C@H](O)c1ccccc1)N(C)C(=O)OC(C)(C)C;1;;;0;0;;
CN(C)C(=N)NC(=N)N;CN(C)C(=N)NC(=N)N;1;;;0;0;;
CCN(CC)C(C)C(=O)c1ccccc1;CCN(CC)C(C)C(=O)c1ccccc1;1;;;0;0;;
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1;CC(C(=O)c1cccc(Cl)c1)N(C(=O)OC(C)(C)C)C(C)(C)C;1;;;0;0;;
Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1;Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1;1;;;0;0;;
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C;CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C;1;CCC(=O)O;;1;0;CCC(=O)O;
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5;C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5;1;;;0;0;;
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC;COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC;1;COc1cc2ccnc(Br)c2cc1OC.COc1cc2ccnc(B(O)O)c2cc1OC.COc1ccc(Br)cc1OC.COc1ccc(B(O)O)cc1OC;;4;0;COc1cc2ccnc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)c2cc1OC.COc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1OC.COc1ccc(Br)cc1OC.COc1cc2ccnc(Br)c2cc1OC;
O=C(O)CC(O)(CC(=O)O)C(=O)O;O=C(O)CC(O)(CC(=O)O)C(=O)O;1;;;0;0;;
CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2;CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2;2;CN1[C@@H]2CCC[C@H]1C[C@@H](N)C2.Cn1nc(C(=O)O)c2ccccc21;;2;0;CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)OCc1ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc1)C2.Cn1nc(C(=O)O)c2ccccc21;
CC(=O)Nc1cc([As](=O)(O)O)ccc1O;CC(=O)Nc1cc([As](=O)(O)O)ccc1O;2;CC(=O)O;;1;0;CC(=O)O;
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CS;C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CS;1;;;0;0;;
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1;CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1;1;;;0;0;;
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([1NH2])c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O;CC(C)(C)OC(=O)[1NH][C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(O)cc1;2;;CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O.CC(C)(C)OC(=O)[1NH][C@@H](C(=O)O)c1ccc(O)cc1;2;0;;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H]3C(=O)N4[C@@H]3SC(C)(C)[C@@H]4C(=O)O)cc2)OC(=O)C1(C)C.CC(C)(C)OC(=O)[1NH][C@@H](C(=O)O)c1ccc(O)cc1
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5;CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5;1;;;0;0;;
[1NH2]C[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H]([1NH2])C[C@H]([1NH2])[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3[1NH2])O[C@@H]2CO)[C@H]([1NH2])[C@@H](O)[C@@H]1O;CC(C)(C)OC(=O)[1NH]C[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H]([1NH]C(=O)OC(C)(C)C)C[C@H]([1NH]C(=O)OC(C)(C)C)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3[1NH]C(=O)OC(C)(C)C)O[C@@H]2CO)[C@H]([1NH]C(=O)OC(C)(C)C)[C@@H](O)[C@@H]1O;1;;;0;0;;
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1;O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1;1;;;0;0;;
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O;CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O;1;CC(C)C[C@H](NC=O)C(=O)O;;1;2;CC(C)C[C@H](NC=O)C(=O)O;
N=C(N)NC(=N)NCCc1ccccc1;N=C(N)NC(=N)NCCc1ccccc1;1;OB(O)c1ccccc1.Brc1ccccc1;;2;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1;Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1;1;;;0;0;;
[Fe];[Fe];1;;;0;0;;
CC(C)([1NH2])Cc1ccccc1;CC(C)(Cc1ccccc1)[1NH]C(=O)OC(C)(C)C;1;OB(O)c1ccccc1.Brc1ccccc1;;2;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
O=C(NC(Cc1cc(=O)[1nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1;CC(C)(C)OC(=O)[1n]1c(=O)cc(CC(NC(=O)c2ccc(Cl)cc2)C(=O)O)c2ccccc21;2;CC(C)(C)OC(=O)[1n]1c(=O)cc(Br)c2ccccc21.[1CH3]c1ccc(C(=O)O)cc1.CC(C)(C)OC(=O)[1n]1c(=O)cc(B(O)O)c2ccccc21;CC(C)(C)OC(=O)[1n]1c(=O)cc(CC(N)C(=O)O)c2ccccc21;4;0;CC(C)(C)OC(=O)[1n]1c(=O)cc(Br)c2ccccc21.CN1C(C)(C)C(=O)OB(c2cc(=O)[1n](C(=O)OC(C)(C)C)c3ccccc23)OC(=O)C1(C)C.[1CH3]c1ccc(C(=O)O)cc1;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NC(Cc3cc(=O)[1n](C(=O)OC(C)(C)C)c4ccccc34)C(=O)O)cc2)OC(=O)C1(C)C
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H]([1NH2])C12CC3CC(CC(O)(C3)C1)C2;CC(C)(C)OC(=O)[1NH][C@H](C(=O)N1[C@H](C#N)C[C@@H]2C[C@@H]21)C12CC3CC(CC(O)(C3)C1)C2;1;;;0;0;;
CC[1NH][C@@H](C)Cc1cccc(C(F)(F)F)c1;CC[1N](C(=O)OC(C)(C)C)[C@@H](C)Cc1cccc(C(F)(F)F)c1;1;OB(O)c1cccc(C(F)(F)F)c1.FC(F)(F)c1cccc(Br)c1;;2;0;FC(F)(F)c1cccc(Br)c1.CN1C(C)(C)C(=O)OB(c2cccc(C(F)(F)F)c2)OC(=O)C1(C)C;
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO;OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO;1;;;0;0;;
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1;CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1;1;[1CH3]c1ccc(Br)cc1.[1CH3]c1ccc(B(O)O)cc1;;2;0;[1CH3]c1ccc(Br)cc1.CN1C(C)(C)C(=O)OB(c2ccc([1CH3])cc2)OC(=O)C1(C)C;
CC[1NH]C(C)Cc1cccc(C(F)(F)F)c1;CC[1N](C(=O)OC(C)(C)C)C(C)Cc1cccc(C(F)(F)F)c1;1;OB(O)c1cccc(C(F)(F)F)c1.FC(F)(F)c1cccc(Br)c1;;2;0;FC(F)(F)c1cccc(Br)c1.CN1C(C)(C)C(=O)OB(c2cccc(C(F)(F)F)c2)OC(=O)C1(C)C;
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O;C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N(C(=O)OC(C)(C)C)[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O;1;;;0;0;;
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1;CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1;1;OB(O)c1ccccc1.Brc1ccccc1;;2;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23;C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23;2;CN1CCNCC1;;1;0;CN1CCN(C(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)CC1;
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1;N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1;1;OB(O)c1ccccc1.Brc1ccccc1;;2;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
Cc1ncc(COP(=O)(O)O)c(C=O)c1O;Cc1ncc(COP(=O)(O)O)c(C=O)c1O;1;;;0;0;;
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1;O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1;2;;NCCC(=O)O;1;0;;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NCCC(=O)O)cc2)OC(=O)C1(C)C
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1;CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1;1;OB(O)c1ccccc1.Brc1ccccc1;;2;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1[1NH2];C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1[1NH]C(=O)OC(C)(C)C;1;;;0;0;;
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21;O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21;1;;;0;0;;
Cc1ncc(CO)c(CO)c1O;Cc1ncc(CO)c(CO)c1O;1;;;0;0;;
NC(=O)c1cccnc1;NC(=O)c1cccnc1;1;;;0;0;;
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O;O=C1O[C@H]([C@@H](O)CO)C(O)=C1O;1;O=C(O)C(O)=C(O)[C@H](O)[C@@H](O)CO;;1;0;O=C(O)C(O)=C(O)[C@H](O)[C@@H](O)CO;
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O;O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O;1;Nc1ccccn1;;1;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccn3)cc2)OC(=O)C1(C)C;
COCCCN1CCC(NC(=O)c2cc(Cl)c([1NH2])c3c2OCC3)CC1;COCCCN1CCC(NC(=O)c2cc(Cl)c([1NH]C(=O)OC(C)(C)C)c3c2OCC3)CC1;2;CC(C)(C)OC(=O)[1NH]c1c([1CH3])cc(C(=O)O)c2c1CCO2.COCCCN1CCC(N)CC1;;2;0;COCCCN1CCC(NC(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)CC1.CC(C)(C)OC(=O)[1NH]c1c([1CH3])cc(C(=O)O)c2c1CCO2;
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1;CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1;2;CC(=O)c1ccc(S(=O)(=O)N=C=O)cc1.NC1CCCCC1;;2;0;CC(=O)c1ccc(S(=O)(=O)N=C=O)cc1.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NC3CCCCC3)cc2)OC(=O)C1(C)C;
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O;O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O;1;;;0;0;;
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;1;;;0;0;;
CC(O)C(=O)[O-];CC(O)C(=O)[O-];1;;;0;0;;
[Cl-];[Cl-];1;;;0;0;;
C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1;C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1;2;OB(O)c1ccccc1.Brc1ccccc1;NCC(=O)O;3;1;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NCC(=O)O)cc2)OC(=O)C1(C)C
COc1cc([1NH2])c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC;COc1cc([1NH]C(=O)OC(C)(C)C)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC;2;Fc1ccc(Br)cc1.OB(O)c1ccc(F)cc1.COc1cc([1NH]C(=O)OC(C)(C)C)c([1CH3])cc1C(=O)O.CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1N;;4;0;CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.Fc1ccc(Br)cc1.CN1C(C)(C)C(=O)OB(c2ccc(F)cc2)OC(=O)C1(C)C.COc1cc([1NH]C(=O)OC(C)(C)C)c([1CH3])cc1C(=O)O;
O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;1;;;0;0;;
O=C(O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;O=C(O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;1;;;0;0;;
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1;CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1;2;[1CH3]c1ccc(S(=O)(=O)N=C=O)cc1.CCCN;;2;0;[1CH3]c1ccc(S(=O)(=O)N=C=O)cc1.CCCNC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1;
CC(=O)CCC(=O)[O-];CC(=O)CCC(=O)[O-];1;;;0;0;;
C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1;C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1;3;C[N+]1(C)CCC(=C(Br)c2ccccc2)CC1.OB(O)c1ccccc1.Brc1ccccc1.C[N+]1(C)CCC(=C(B(O)O)c2ccccc2)CC1;C[N+]1(C)CCC(=C(Br)B(O)O)CC1;5;0;C[N+]1(C)CCC(=C(Br)c2ccccc2)CC1.CN1C(C)(C)C(=O)OB(C(=C2CC[N+](C)(C)CC2)c2ccccc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;CN1C(C)(C)C(=O)OB(C(Br)=C2CC[N+](C)(C)CC2)OC(=O)C1(C)C
[K+];[K+];1;;;0;0;;
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1;CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1;2;Cc1ccc(S(=O)(=O)N=C=O)cc1.CCCCN;;2;0;Cc1ccc(S(=O)(=O)N=C=O)cc1.CCCCNC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1;
O=C([O-])O;O=C([O-])O;1;;;0;0;;
[Zn+2];[Zn+2];1;;;0;0;;
C[1NH]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1;C[1N](Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1)C(=O)OC(C)(C)C;2;C[1N](Cc1cc(B(O)O)n(S(=O)(=O)c2cccnc2)c1)C(=O)OC(C)(C)C.C[1N](Cc1cc(Br)n(S(=O)(=O)c2cccnc2)c1)C(=O)OC(C)(C)C.OB(O)c1ccccc1F.Fc1ccccc1Br;;4;0;C[1N](Cc1cc(Br)n(S(=O)(=O)c2cccnc2)c1)C(=O)OC(C)(C)C.CN1C(C)(C)C(=O)OB(c2cc(C[1N](C)C(=O)OC(C)(C)C)cn2S(=O)(=O)c2cccnc2)OC(=O)C1(C)C.Fc1ccccc1Br.CN1C(C)(C)C(=O)OB(c2ccccc2F)OC(=O)C1(C)C;
O=[Se](=O)(O)O;O=[Se](=O)(O)O;1;;;0;0;;
O=[Se](O)O;O=[Se](O)O;1;;;0;0;;
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1;O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1;2;Nc1ccc(S(=O)(=O)Nc2nccs2)cc1.Nc1nccs1;;2;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3nccs3)cc2)OC(=O)C1(C)C;
N#C[C@@H]1CCCN1C(=O)C[1NH]C12CC3CC(CC(O)(C3)C1)C2;CC(C)(C)OC(=O)[1N](CC(=O)N1CCC[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2;2;CC(C)(C)OC(=O)[1N](CC(=O)O)C12CC3CC(CC(O)(C3)C1)C2.N#C[C@@H]1CCCN1;;2;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3CCC[C@H]3C#N)cc2)OC(=O)C1(C)C.CC(C)(C)OC(=O)[1N](CC(=O)O)C12CC3CC(CC(O)(C3)C1)C2;
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C;COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C;2;NC1CCCCC1;;1;1;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NC3CCCCC3)cc2)OC(=O)C1(C)C;
Cc1ncc(C[n+]2csc(CCO)c2C)c([1NH2])n1;Cc1ncc(C[n+]2csc(CCO)c2C)c([1NH]C(=O)OC(C)(C)C)n1;1;Cc1ncc(C[n+]2csc(Br)c2C)c([1NH]C(=O)OC(C)(C)C)n1.Cc1ncc(C[n+]2csc(B(O)O)c2C)c([1NH]C(=O)OC(C)(C)C)n1;;2;0;Cc1ncc(C[n+]2csc(Br)c2C)c([1NH]C(=O)OC(C)(C)C)n1.Cc1ncc(C[n+]2csc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)c2C)c([1NH]C(=O)OC(C)(C)C)n1;
O=C1CC[C@@H](C(=O)O)N1;O=C1CC[C@@H](C(=O)O)N1;1;;;0;0;;
CC(C)(CO)[C@@H](O)C(=O)NCCCO;CC(C)(CO)[C@@H](O)C(=O)NCCCO;2;NCCCO.CC(C)(CO)[C@@H](O)C(=O)O;;2;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NCCCO)cc2)OC(=O)C1(C)C.CC(C)(CO)[C@@H](O)C(=O)O;
CC(=O)[O-];CC(=O)[O-];1;;;0;0;;
NC(=O)N[C@@H](CCC(=O)O)C(=O)O;NC(=O)N[C@@H](CCC(=O)O)C(=O)O;1;;;0;0;;
O=C(O)CCCC[C@@H]1CCSS1;O=C(O)CCCC[C@@H]1CCSS1;1;;;0;0;;
NC(=O)CC[C@H]([1NH2])C(=O)O;CC(C)(C)OC(=O)[1NH][C@@H](CCC(N)=O)C(=O)O;1;;;0;0;;
CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1;CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1;2;CC(C)[C@H]1CC[C@H](C(=O)O)CC1.OB(O)c1ccccc1.Brc1ccccc1;N[C@H](Cc1ccccc1)C(=O)O;4;0;Brc1ccccc1.CC(C)[C@H]1CC[C@H](C(=O)O)CC1.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@H](Cc3ccccc3)C(=O)O)cc2)OC(=O)C1(C)C
C[N+](C)(C)C[C@H](O)CC(=O)[O-];C[N+](C)(C)C[C@H](O)CC(=O)[O-];1;;;0;0;;
